Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5407406169586.27,5052302548094.33,5416110373204.05,5633165762229.87,5755987306504.32
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8585.9680078824,7956.86967775737,8469.6878079054,8748.72232262643,8872.24514755531
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,629795751,634961078,639469895,643884393,648763330
Latvia,LVA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,30160077523.0508,29100311861.9027,31059267821.5902,31976985875.8902,31886638241.2066
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15759.0818388809,15312.3350649782,16481.5243496066,17014.6190935484,16945.2043264018
Latvia,LVA,"Population, total",SP.POP.TOTL,1913822,1900449,1884490,1879383,1881750
Least developed countries: UN classification,LDC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1095126062430.96,1094391497534.06,1124729950885.6,1176809648484.3,1220573768187.81
Least developed countries: UN classification,LDC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1045.54017677212,1019.96377782068,1023.6067359462,1046.61400691296,1061.04854273083
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,1047426093,1072970944,1098791080,1124396999,1150346774
Lebanon,LBN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,46727888410.6848,36728167162.8739,34156740537.1604,33944395264.1769,..
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8081.74334362085,6485.72603986915,6107.45470909137,6183.24391454255,..
Lebanon,LBN,"Population, total",SP.POP.TOTL,5781907,5662923,5592631,5489739,5353930
Lesotho,LSO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2299976266.27346,2128427544.13732,2167860464.08427,2195728399.76541,2215449329.50896
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1033.37116391748,944.247169219343,950.210025748611,952.252837819612,950.706868980527
Lesotho,LSO,"Population, total",SP.POP.TOTL,2225702,2254100,2281454,2305825,2330318
Liberia,LBR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3211334057.92828,3115556299.79146,3270920145.66908,3428189426.39464,3589692300.47708
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,644.162065213927,612.38424757045,629.820554654024,646.501161656649,662.503236758364
Liberia,LBR,"Population, total",SP.POP.TOTL,4985289,5087584,5193416,5302681,5418377
Libya,LBY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,64519360225.5251,26892811063.7348,68171296922.0618,69082166408.4813,67926705038.7288
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9821.66173227168,4041.63593005993,10121.5283234916,10140.7381704001,9861.04514419466
Libya,LBY,"Population, total",SP.POP.TOTL,6569088,6653942,6735277,6812341,6888388
Liechtenstein,LIE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,38482,38756,39039,39327,39584
Lithuania,LTU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,48216768505.1379,48204901155.2597,51234439417.266,52484649637.5511,52308255949.6609
Lithuania,LTU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17256.4081521908,17247.5436933039,18292.5328507872,18535.0779663478,18213.8342529906
Lithuania,LTU,"Population, total",SP.POP.TOTL,2794137,2794885,2800839,2831639,2871897
Low & middle income,LMY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,30542800682261,30179437051569.9,32420123215559.6,33667981925461.1,35189462676634.9
Low & middle income,LMY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4829.22127974888,4716.3989442653,5012.54301955553,5157.98365968699,5337.286717668
Low & middle income,LMY,"Population, total",SP.POP.TOTL,6324580903,6398830423,6467799496,6527353351,6593137026
Low income,LIC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,471535606626.996,473159513311.601,482952716656.778,501000379397.924,516058721060.621
Low income,LIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,726.831050395544,709.327501805966,704.7831999426,711.923379069778,713.789898658694
Low income,LIC,"Population, total",SP.POP.TOTL,648755452,667053670,685250041,703727949,722984063
Lower middle income,LMC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6216840942369.76,5993947957778.08,6392626451795.63,6764824768803.02,7122795433047.97
Lower middle income,LMC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2141.44257195502,2036.0840425946,2142.93805366344,2239.72960740927,2328.04197872763
Lower middle income,LMC,"Population, total",SP.POP.TOTL,2903108878,2943860780,2983113040,3020375650,3059564861
Luxembourg,LUX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,66557495896.7378,65951935965.6765,70679635853.8902,71655146215.6371,70870003856.6378
Luxembourg,LUX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,107350.626687276,104616.03467801,110425.88843286,109714.924316129,105996.661496663
Luxembourg,LUX,"Population, total",SP.POP.TOTL,620001,630419,640064,653103,668606
"Macao SAR, China",MAC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,50961520043.041,23271131888.5223,28748124711.4672,22595465267.459,40792546071.1855
"Macao SAR, China",MAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,76789.4065769928,34410.3457997943,41869.8392405949,32503.6038302382,57931.6963756044
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,663653,676283,686607,695168,704149
Madagascar,MDG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,13186360203.1442,12245161113.1284,12947986307.5875,13439517645.879,13975132286.3805
Madagascar,MDG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,478.926961352974,433.838239991494,447.78467591887,453.858147011652,460.834128797962
Madagascar,MDG,"Population, total",SP.POP.TOTL,27533134,28225177,28915653,29611714,30325732
Malawi,MWI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,10818533187.4046,10905081272.332,11205123962.9589,11308597648.7498,11482709535.2282
Malawi,MWI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,573.400114038594,562.783038786531,563.361956276702,554.198577201705,548.578546306431
Malawi,MWI,"Population, total",SP.POP.TOTL,18867337,19377061,19889742,20405317,20931751
Malaysia,MYS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,364602265936.14,344706479641.244,356073661872.224,386875259314.187,401113360563.35
Malaysia,MYS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11114.5605305734,10382.7274795282,10605.6769579889,11399.397137351,11691.3612742999
Malaysia,MYS,"Population, total",SP.POP.TOTL,32804020,33199993,33573874,33938221,34308525
Maldives,MDV,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5493408290.20633,3685591962.05463,5074588091.71991,5780294635.25792,6009933940.43722
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10888.6445610502,7164.30738408638,9731.55618146829,11035.5824700841,11534.9169043805
Maldives,MDV,"Population, total",SP.POP.TOTL,504508,514438,521457,523787,521021
Mali,MLI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,16028741130.4821,15830713976.5248,16313964499.5084,16880866888.027,17764846569.9808
Mali,MLI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,779.326624981433,745.885984785402,744.760427319594,747.152926472819,762.646041430639
Mali,MLI,"Population, total",SP.POP.TOTL,20567424,21224040,21904983,22593590,23293698
Malta,MLT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14628552562.9552,13435333893.8225,15116624479.4932,16337373402.6941,17254541747.1569
Malta,MLT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,29021.3357939207,26071.2199006125,29152.5072116366,30760.6355007204,31189.6332109398
Malta,MLT,"Population, total",SP.POP.TOTL,504062,515332,518536,531113,553214
Marshall Islands,MHL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,226373046.875,219930511.474609,222376800.537109,220874588.012695,228000000
Marshall Islands,MHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5061.10371299857,5066.00583867987,5288.39002466371,5313.44482697912,5429.08848461758
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,44728,43413,42050,41569,41996
Mauritania,MRT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7171275533.99903,7145411799.62139,7198481880.56977,7658250580.82689,7917371715.89145
Mauritania,MRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1635.83999676974,1588.36203400464,1559.80984520601,1616.98180328468,1628.08752310389
Mauritania,MRT,"Population, total",SP.POP.TOTL,4383849,4498604,4614974,4736139,4862989
Mauritius,MUS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,13871328044.4569,11853530018.6947,12257000314.8444,13345407870.5052,14273219058.5629
Mauritius,MUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10956.9450226163,9362.87435896817,9679.12123882353,10570.4275252848,11318.6003139968
Mauritius,MUS,"Population, total",SP.POP.TOTL,1265985,1266014,1266334,1262523,1261041
Mexico,MEX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1279495262606.7,1169144480610.22,1236244118120.97,1285063398333.68,1326554712608.33
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10228.980944107,9279.04949552593,9756.85862179455,10078.6025419466,10326.9538532988
Mexico,MEX,"Population, total",SP.POP.TOTL,125085311,125998302,126705138,127504125,128455567
"Micronesia, Fed. Sts.",FSM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,333726825.078682,327183161.841845,336344290.373416,333726825.078682,336344290.373416
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2996.31730468653,2918.51606374186,2973.05150996116,2923.22295188222,2919.04716355461
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,111379,112106,113131,114164,115224
Middle East & North Africa,MEA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3531008972396.94,3388945910572.07,3577808167333.86,3783473556301.06,3850820889666.07
Middle East & North Africa,MEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7461.95208671173,7060.79457319143,7359.09890767791,7670.04060390167,7689.53363973514
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,473201775,479966649,486174763,493279469,500787313
Middle East & North Africa (excluding high income),MNA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1634378096944.07,1562419078513.73,1659621195547.74,1732831925443.68,1780087887093.38
Middle East & North Africa (excluding high income),MNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4032.91838473165,3794.02784792568,3969.93734577772,4083.70498659547,4131.50402220791
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,405259403,411810124,418047201,424328381,430857111
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1618549096944.07,1548381678513.73,1644599495547.74,1717197406561.12,1765327234796.39
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4040.57353949193,3804.31351337738,3980.88151787186,4095.5396749962,4146.96538431873
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,400574097,407006855,413124452,419284769,425691336
Middle income,MIC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,30071534704931.3,29706850900038.8,31936711342457.1,33166463950936.4,34672077138190.7
Middle income,MIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5298.1782058913,5182.83460438167,5522.94651191308,5695.15751125511,5906.5031791729
Middle income,MIC,"Population, total",SP.POP.TOTL,5675825451,5731776753,5782549455,5823625402,5870152963
Moldova,MDA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,9161406662.06896,8403210632.93021,9573777856.36482,9093606720.69544,9164831732.38352
Moldova,MDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3438.67732670712,3188.91691602699,3688.16729442144,3581.71972547709,3685.25670501181
Moldova,MDA,"Population, total",SP.POP.TOTL,2664224,2635130,2595809,2538894,2486891
Monaco,MCO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7080699415.97797,6159422994.34281,7506326878.49469,8339290931.81964,..
Monaco,MCO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,191194.562185505,166822.571755127,204610.120440895,228667.935282559,..
Monaco,MCO,"Population, total",SP.POP.TOTL,37034,36922,36686,36469,36297
Mongolia,MNG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14174566537.4555,13528524951.0287,13749955731.6936,14441951078.838,15456208129.696
Mongolia,MNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4385.11167680522,4106.60268340307,4107.18372095123,4249.67501406205,4483.75520166213
Mongolia,MNG,"Population, total",SP.POP.TOTL,3232430,3294335,3347782,3398366,3447157
Montenegro,MNE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4779777587.71771,4048142110.54292,4576160079.60802,4869340027.24234,5160619234.92778
Montenegro,MNE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7684.18397197185,6515.53680560451,7390.30811727832,7889.23763310614,8375.22211138647
Montenegro,MNE,"Population, total",SP.POP.TOTL,622028,621306,619211,617213,616177
Morocco,MAR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,123651944968.713,114775951852.213,123982113010.809,125542482435.602,129532155782.894
Morocco,MAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3355.61328125,3081.662109375,3293.703125,3300.7998046875,3370.83642578125
Morocco,MAR,"Population, total",SP.POP.TOTL,36304408,36688772,37076584,37457971,37840044
Mozambique,MOZ,GDP (constant 2015 US$),NY.GDP.MKTP.KD,18442825951.572,18217911538.8922,18651030678.4388,19464178351.4743,20437391974.13
Mozambique,MOZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,608.96363276244,584.314962076344,581.444300104411,590.368908379987,602.919979362696
Mozambique,MOZ,"Population, total",SP.POP.TOTL,30285595,31178239,32077072,32969518,33897354
Myanmar,MMR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,75854734833.6027,68991135073.5064,60700903302.881,63151698289.3327,63784628823.7795
Myanmar,MMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1430.13634322583,1291.40780889804,1128.30976104801,1165.60552269408,1168.68760910701
Myanmar,MMR,"Population, total",SP.POP.TOTL,53040212,53423198,53798084,54179306,54577997
Namibia,NAM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11246291706.3317,10335184546.1643,10707646943.9364,11280470086.908,11749736033.6795
Namibia,NAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4596.61957617524,4152.1806478348,4232.01893639407,4394.39709939339,4511.88939658345
Namibia,NAM,"Population, total",SP.POP.TOTL,2446644,2489098,2530151,2567012,2604172
Nauru,NRU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,89071545.0717802,90474246.568973,97487754.0549406,99591806.3007301,100293157.049327
Nauru,NRU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7341.86820571878,7346.67044815047,7792.16322076098,7861.68347811258,7847.66487083935
Nauru,NRU,"Population, total",SP.POP.TOTL,12132,12315,12511,12668,12780
Nepal,NPL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,30605298792.5448,29880069318.7261,31325711777.1674,33089761145.0969,33735853500.29
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1061.48627550472,1018.10791076278,1042.97397202867,1083.22037768939,1091.89569141093
Nepal,NPL,"Population, total",SP.POP.TOTL,28832496,29348627,30034989,30547580,30896590
Netherlands,NLD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,840250428566.882,807597591789.77,857602880650.928,894727808846.024,895765770359.845
Netherlands,NLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,48443.7320540283,46303.21886247,48913.5189902522,50546.7893728169,50100.1913678873
Netherlands,NLD,"Population, total",SP.POP.TOTL,17344874,17441500,17533044,17700982,17879488
New Caledonia,NCL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..
New Caledonia,NCL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..
New Caledonia,NCL,"Population, total",SP.POP.TOTL,271240,271080,270390,269215,267940
New Zealand,NZL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,202414311267.63,201554239788.002,210717394654.719,216564470789.24,217933683113.807
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,40651.9744673101,39596.5266174221,41225.7927835812,42320.892439076,41724.968527083
New Zealand,NZL,"Population, total",SP.POP.TOTL,4979200,5090200,5111300,5117200,5223100
Nicaragua,NIC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,13096446535.4014,12866554084.9251,14193796833.0923,14726388508.1521,15399345045.3421
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1965.2754946487,1904.49290359384,2071.92379478002,2119.39517922306,2185.44813460409
Nicaragua,NIC,"Population, total",SP.POP.TOTL,6663924,6755895,6850540,6948392,7046310
Niger,NER,GDP (constant 2015 US$),NY.GDP.MKTP.KD,12212475570.6373,12646096746.8881,12821067681.4111,14346774735.5026,14705444103.8902
Niger,NER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,520.934643318794,519.696077799466,507.710324511201,547.420151334177,540.584824310098
Niger,NER,"Population, total",SP.POP.TOTL,23443393,24333639,25252722,26207977,27202843
Nigeria,NGA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,509371727735.743,500232309808.216,518476715283.896,535335926240.996,550647684655.998
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2505.46223905246,2401.1834151547,2429.58529026503,2449.58798087473,2460.39449557057
Nigeria,NGA,"Population, total",SP.POP.TOTL,203304492,208327405,213401323,218541212,223804632
North America,NAC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,21840133994015.4,21308467546454.6,22536109207181.7,23004561377446.6,23563484041823.5
North America,NAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,59670.4823129085,57649.744187862,60850.4136407566,61794.6930115336,62823.2009844921
North America,NAC,"Population, total",SP.POP.TOTL,366012359,369619464,370352605,372274062,375076145
North Macedonia,MKD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11185494933.6944,10661068595.4055,11141955229.994,11389496636.6136,11506514048.907
North Macedonia,MKD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5961.58475399191,5743.72649424581,6064.92315120022,6217.95164120428,6350.24340716068
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1876262,1856124,1837114,1831712,1811980
Northern Mariana Islands,MNP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1036848484.84848,729103030.30303,..,..,..
Northern Mariana Islands,MNP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,20796.0304233721,14703.5116119755,..,..,..
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,49858,49587,49481,49551,49796
Norway,NOR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,410249333471.117,405005642244.497,420836044228.583,433484840343.081,435713464916.813
Norway,NOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,76712.2871258373,75287.2059530897,77812.7115682103,79434.6256451575,78939.4047672371
Norway,NOR,"Population, total",SP.POP.TOTL,5347896,5379475,5408320,5457127,5519594
Not classified,INX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..
Not classified,INX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..
Not classified,INX,"Population, total",SP.POP.TOTL,..,..,..,..,..
OECD members,OED,GDP (constant 2015 US$),NY.GDP.MKTP.KD,51747715567234,49701947999534.4,52542241395444.1,54002049401173.8,54902012663425.9
OECD members,OED,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,37993.0201510682,36291.97948673,38296.8617002667,39203.9118458066,39640.280560953
OECD members,OED,"Population, total",SP.POP.TOTL,1362032167,1369502262,1371972508,1377465841,1385005653
Oman,OMN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,83053590626.7187,80246616464.6549,82728063877.9983,86294680434.9241,87416511280.5781
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18044.2704535008,17662.242841682,18300.7619953758,18856.8752373478,18821.9818345292
Oman,OMN,"Population, total",SP.POP.TOTL,4602768,4543399,4520471,4576298,4644384
Other small states,OSS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,178668997722.543,168453969582.305,179548358716.014,187700156522.275,192355021783.172
Other small states,OSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12993.1280622265,12160.0776827881,12876.6358042462,13316.4943923044,13507.3782897031
Other small states,OSS,"Population, total",SP.POP.TOTL,13751038,13853034,13943732,14095313,14240737
Pacific island small states,PSS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,10196767897.3709,9151286296.3476,8888830558.59763,9716238209.3489,10275743091.703
Pacific island small states,PSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4020.69654913742,3565.22462095987,3415.926058182,3681.7613701716,3837.48576842123
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2536070,2566819,2602173,2639019,2677728
Pakistan,PAK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,363242090361.647,358614068499.253,381973779235.3,400184530157.813,400165100120.781
Pakistan,PAK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1626.74886750576,1578.42963292881,1650.69267380687,1696.95649035432,1663.98738057294
Pakistan,PAK,"Population, total",SP.POP.TOTL,223293280,227196741,231402117,235824862,240485658
Palau,PLW,GDP (constant 2015 US$),NY.GDP.MKTP.KD,283823097.57875,262343305.302003,225184865.448748,224369046.430112,225375185.651772
Palau,PLW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15841.8786324375,14597.3350379481,12493.6121531707,12426.9757092281,12480.628289499
Palau,PLW,"Population, total",SP.POP.TOTL,17916,17972,18024,18055,18058
Panama,PAN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,64194308759.8103,52852244699.6332,61221801991.488,67839490712.8942,72803155248.8774
Panama,PAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15166.8809024504,12307.2592047015,14069.8794147746,15388.0558648904,16294.0326025159
Panama,PAN,"Population, total",SP.POP.TOTL,4232532,4294396,4351267,4408581,4468087
Papua New Guinea,PNG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,24719752004.7809,23936783232.9543,23749997636.5123,24976697204.439,25646325074.9965
Papua New Guinea,PNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2590.49392420181,2455.14534207974,2387.06950318016,2462.54909155505,2482.71988215569
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,9542486,9749640,9949437,10142619,10329931
Paraguay,PRY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,40677000526.59,40343536418.7875,41964030301.4424,42037903094.7486,44019622007.0359
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6229.22489536642,6095.39137530699,6259.73873939872,6199.60038231035,6415.42928466562
Paraguay,PRY,"Population, total",SP.POP.TOTL,6530026,6618695,6703799,6780744,6861524
Peru,PER,GDP (constant 2015 US$),NY.GDP.MKTP.KD,215017545590.315,191509018299.917,217085487224.893,223002152647.317,221775234260.737
Peru,PER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6550.44801531118,5750.20031072789,6438.74995027929,6549.33483034558,6455.82768166728
Peru,PER,"Population, total",SP.POP.TOTL,32824861,33304756,33715471,34049588,34352719
Philippines,PHL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,396224439244.72,358510629282.922,378998555004.406,407730367724.121,430342487096.573
Philippines,PHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3589.61363648629,3195.53888262264,3328.04235516784,3528.33042834523,3667.56553714902
Philippines,PHL,"Population, total",SP.POP.TOTL,110380804,112190977,113880328,115559009,117337368
Poland,POL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,571503117124.287,559958349913.782,598791351638.148,632548613874.519,633564398461.334
Poland,POL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15053.2323676784,14774.989199307,15863.2311070414,17178.6683428459,17269.9941729939
Poland,POL,"Population, total",SP.POP.TOTL,37965475,37899070,37747124,36821749,36685849
Portugal,PRT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,222362381347.62,203905155102.504,215604085361.884,230324477738.939,235532701003.005
Portugal,PRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,21617.411624379,19802.2289134663,20807.5276813416,22125.9391947109,22377.6661237872
Portugal,PRT,"Population, total",SP.POP.TOTL,10286263,10297081,10361831,10409704,10525347
Post-demographic dividend,PST,GDP (constant 2015 US$),NY.GDP.MKTP.KD,48485073083213.9,46485670457136.7,49017390801235.9,50200294630168.7,51048338671861
Post-demographic dividend,PST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,43546.4321112168,41596.7737665192,43896.7745457048,45048.779838362,45600.1057934204
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,1113410921,1117530670,1116651310,1114354147,1119478514
Pre-demographic dividend,PRE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1440015627195.52,1403133138901.13,1447391606250.1,1507322263242.52,1542996994547.04
Pre-demographic dividend,PRE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1503.92767148439,1425.63907860515,1431.58238004766,1452.12334893087,1447.85739742562
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,957503246,984213438,1011043183,1038012552,1065710613
Puerto Rico,PRI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,96389357184.3707,92359439312.9166,92715228856.7798,96023410438.3396,96564521010.4364
Puerto Rico,PRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,30181.1498485361,28145.0053474362,28416.7798983171,29819.888444393,30122.8412253197
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,3193694,3281557,3262693,3220113,3205691
Qatar,QAT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,167371229300.128,161416823768.972,164042828070.675,170947179495.954,..
Qatar,QAT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,59621.3816442612,58476.1994319533,61022.5028952733,63428.3640948178,..
Qatar,QAT,"Population, total",SP.POP.TOTL,2807235,2760385,2688235,2695122,2716391
Romania,ROU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,217986939123.776,209970445914.053,221957437273.542,231073289600.151,236037846070.522
Romania,ROU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11252.8856152959,10898.9214214222,11607.4025957948,12131.7362531908,12386.4614421177
Romania,ROU,"Population, total",SP.POP.TOTL,19371648,19265250,19122059,19047009,19056116
Russian Federation,RUS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1461551317106.21,1422766794794.99,1502645054025.01,1471544636157.84,1524520243059.52
Russian Federation,RUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9882.0244140625,9632.3251953125,10206.9453125,10030.0390625,10420.5712890625
Russian Federation,RUS,"Population, total",SP.POP.TOTL,145453291,145245148,144746762,144236933,143826130
